Ride_ID,timestamp,TEMPERATURE_SENSOR_Temperature
OpenWearable_Recording_2026-03-26T110257.381741,1080955627,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1081115753,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1081275634,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1081435638,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1081595642,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1081755706,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1081915649,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1082075927,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1082235656,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1082395660,24.132495880126957
OpenWearable_Recording_2026-03-26T110257.381741,1082555786,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1082715667,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1082875671,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1083035675,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1083195892,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1083355682,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1083515686,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1083675689,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1083835693,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1083996002,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1084155700,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1084315704,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1084475708,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1084635711,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1084795715,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1084955718,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1085115722,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1085275817,24.132495880126957
OpenWearable_Recording_2026-03-26T110257.381741,1085435821,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1085595947,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1085756103,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1085915740,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1086076110,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1086235748,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1086395782,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1086555786,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1086715789,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1086875885,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1087035797,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1087195800,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1087355804,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1087515899,24.11470603942871
OpenWearable_Recording_2026-03-26T110257.381741,1087675811,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1087835815,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1087995788,24.11470603942871
OpenWearable_Recording_2026-03-26T110257.381741,1088155792,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1088315887,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1088475799,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1088635803,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1088795806,24.11470603942871
OpenWearable_Recording_2026-03-26T110257.381741,1088955993,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1089115814,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1089275787,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1089435821,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1089595825,24.110258102416992
OpenWearable_Recording_2026-03-26T110257.381741,1089755828,24.105812072753903
OpenWearable_Recording_2026-03-26T110257.381741,1089915832,24.11470603942871
OpenWearable_Recording_2026-03-26T110257.381741,1090076110,24.105812072753903
OpenWearable_Recording_2026-03-26T110257.381741,1090235839,24.110258102416992
